question_id,image,gt,pred,raw_text
508,ISIC_0028105.jpg,nv,nv,nv
509,ISIC_0028336.jpg,bkl,nv,nv
510,ISIC_0033429.jpg,mel,nv,nv
511,ISIC_0026224.jpg,nv,nv,nv
512,ISIC_0034109.jpg,nv,nv,nv
513,ISIC_0028522.jpg,nv,nv,nv
514,ISIC_0033344.jpg,mel,nv,nv
515,ISIC_0034039.jpg,nv,nv,nv
516,ISIC_0025461.jpg,nv,nv,nv
517,ISIC_0030974.jpg,nv,nv,nv
518,ISIC_0026434.jpg,nv,nv,nv
519,ISIC_0028656.jpg,bkl,nv,nv
520,ISIC_0034076.jpg,mel,nv,nv
521,ISIC_0031277.jpg,bkl,nv,nv
522,ISIC_0026906.jpg,nv,nv,nv
523,ISIC_0029071.jpg,nv,nv,nv
524,ISIC_0032024.jpg,bkl,nv,nv
525,ISIC_0030461.jpg,nv,nv,nv
526,ISIC_0027093.jpg,bcc,nv,nv
527,ISIC_0027586.jpg,nv,nv,nv
528,ISIC_0027301.jpg,nv,nv,nv
529,ISIC_0033123.jpg,vasc,vasc,vasc
530,ISIC_0033705.jpg,akiec,nv,nv
531,ISIC_0025284.jpg,nv,nv,nv
532,ISIC_0031817.jpg,nv,nv,nv
533,ISIC_0030529.jpg,nv,nv,nv
534,ISIC_0028635.jpg,nv,nv,nv
535,ISIC_0025404.jpg,nv,nv,nv
536,ISIC_0034065.jpg,mel,nv,nv
537,ISIC_0029681.jpg,nv,nv,nv
538,ISIC_0029131.jpg,nv,nv,nv
539,ISIC_0028697.jpg,nv,nv,nv
540,ISIC_0032964.jpg,nv,nv,nv
541,ISIC_0029685.jpg,nv,nv,nv
542,ISIC_0028900.jpg,mel,nv,nv
543,ISIC_0029786.jpg,nv,nv,nv
544,ISIC_0029897.jpg,bkl,bkl,bkl
545,ISIC_0029345.jpg,bkl,nv,nv
546,ISIC_0033699.jpg,nv,nv,nv
547,ISIC_0032023.jpg,nv,nv,nv
548,ISIC_0031391.jpg,nv,nv,nv
549,ISIC_0025392.jpg,bkl,nv,nv
550,ISIC_0029505.jpg,bkl,nv,nv
551,ISIC_0031242.jpg,nv,nv,nv
552,ISIC_0031555.jpg,nv,nv,nv
553,ISIC_0033293.jpg,nv,nv,nv
554,ISIC_0032370.jpg,nv,nv,nv
555,ISIC_0030711.jpg,nv,nv,nv
556,ISIC_0026864.jpg,nv,nv,nv
557,ISIC_0029420.jpg,bkl,nv,nv
558,ISIC_0033046.jpg,nv,nv,nv
559,ISIC_0032538.jpg,vasc,bcc,bcc
560,ISIC_0033215.jpg,nv,nv,nv
561,ISIC_0029526.jpg,nv,nv,nv
562,ISIC_0032455.jpg,akiec,bkl,bkl
563,ISIC_0025833.jpg,nv,nv,nv
564,ISIC_0026880.jpg,nv,nv,nv
565,ISIC_0033867.jpg,nv,nv,nv
566,ISIC_0030554.jpg,nv,nv,nv
567,ISIC_0026182.jpg,nv,nv,nv
568,ISIC_0032472.jpg,nv,nv,nv
569,ISIC_0032602.jpg,mel,nv,nv
570,ISIC_0025537.jpg,nv,nv,nv
571,ISIC_0032822.jpg,nv,nv,nv
572,ISIC_0030037.jpg,nv,nv,nv
573,ISIC_0024438.jpg,nv,nv,nv
574,ISIC_0028763.jpg,akiec,nv,nv
575,ISIC_0031996.jpg,vasc,vasc,vasc
576,ISIC_0028007.jpg,nv,nv,nv
577,ISIC_0029146.jpg,mel,bkl,bkl
578,ISIC_0031941.jpg,mel,nv,nv
579,ISIC_0026638.jpg,nv,nv,nv
580,ISIC_0029533.jpg,akiec,nv,nv
581,ISIC_0028232.jpg,akiec,nv,nv
582,ISIC_0024331.jpg,bcc,bcc,bcc
583,ISIC_0029437.jpg,nv,nv,nv
584,ISIC_0027590.jpg,mel,bkl,bkl
585,ISIC_0026014.jpg,akiec,bkl,bkl
586,ISIC_0027830.jpg,nv,nv,nv
587,ISIC_0029710.jpg,nv,nv,nv
588,ISIC_0024590.jpg,bcc,bcc,bcc
589,ISIC_0025848.jpg,nv,nv,nv
590,ISIC_0028411.jpg,bkl,nv,nv
591,ISIC_0028610.jpg,nv,nv,nv
592,ISIC_0030722.jpg,vasc,nv,nv
593,ISIC_0030183.jpg,mel,nv,nv
594,ISIC_0024922.jpg,nv,nv,nv
595,ISIC_0030923.jpg,nv,nv,nv
596,ISIC_0027755.jpg,nv,nv,nv
597,ISIC_0027297.jpg,bcc,nv,nv
598,ISIC_0033456.jpg,akiec,bkl,bkl
599,ISIC_0027991.jpg,bkl,bkl,bkl
600,ISIC_0031203.jpg,mel,bkl,bkl
601,ISIC_0030433.jpg,nv,nv,nv
602,ISIC_0032170.jpg,bkl,nv,nv
603,ISIC_0026339.jpg,nv,nv,nv
604,ISIC_0032501.jpg,nv,nv,nv
605,ISIC_0033171.jpg,mel,nv,nv
606,ISIC_0034220.jpg,nv,nv,nv
607,ISIC_0033723.jpg,nv,nv,nv
608,ISIC_0031863.jpg,nv,nv,nv
609,ISIC_0024644.jpg,mel,bkl,bkl
610,ISIC_0024961.jpg,mel,nv,nv
611,ISIC_0027691.jpg,nv,nv,nv
612,ISIC_0025780.jpg,akiec,bkl,bkl
613,ISIC_0027052.jpg,nv,nv,nv
614,ISIC_0024333.jpg,mel,nv,nv
615,ISIC_0029647.jpg,bcc,bkl,bkl
616,ISIC_0027828.jpg,bkl,nv,nv
617,ISIC_0024424.jpg,nv,bkl,bkl
618,ISIC_0028138.jpg,nv,nv,nv
619,ISIC_0030638.jpg,nv,nv,nv
620,ISIC_0026888.jpg,nv,nv,nv
621,ISIC_0033540.jpg,nv,nv,nv
622,ISIC_0027988.jpg,nv,nv,nv
623,ISIC_0027184.jpg,akiec,nv,nv
624,ISIC_0026447.jpg,nv,nv,nv
625,ISIC_0034049.jpg,mel,nv,nv
626,ISIC_0032818.jpg,nv,nv,nv
627,ISIC_0033794.jpg,nv,nv,nv
628,ISIC_0028141.jpg,nv,nv,nv
629,ISIC_0025877.jpg,nv,nv,nv
630,ISIC_0028648.jpg,nv,nv,nv
631,ISIC_0026645.jpg,akiec,bkl,bkl
632,ISIC_0034289.jpg,mel,nv,nv
633,ISIC_0032659.jpg,nv,nv,nv
634,ISIC_0028899.jpg,mel,bkl,bkl
635,ISIC_0024978.jpg,nv,nv,nv
636,ISIC_0028204.jpg,nv,nv,nv
637,ISIC_0024732.jpg,mel,nv,nv
638,ISIC_0029159.jpg,nv,nv,nv
639,ISIC_0033063.jpg,mel,nv,nv
640,ISIC_0025710.jpg,bkl,nv,nv
641,ISIC_0025950.jpg,nv,nv,nv
642,ISIC_0025175.jpg,nv,nv,nv
643,ISIC_0030906.jpg,nv,nv,nv
644,ISIC_0033971.jpg,nv,nv,nv
645,ISIC_0030225.jpg,nv,nv,nv
646,ISIC_0033448.jpg,nv,nv,nv
647,ISIC_0027313.jpg,nv,nv,nv
648,ISIC_0028063.jpg,akiec,nv,nv
649,ISIC_0028594.jpg,nv,nv,nv
650,ISIC_0029889.jpg,vasc,nv,nv
651,ISIC_0027750.jpg,nv,nv,nv
652,ISIC_0032647.jpg,nv,nv,nv
653,ISIC_0029654.jpg,nv,nv,nv
654,ISIC_0028822.jpg,bkl,bkl,bkl
655,ISIC_0031256.jpg,nv,nv,nv
656,ISIC_0027265.jpg,nv,nv,nv
657,ISIC_0033216.jpg,mel,nv,nv
658,ISIC_0034073.jpg,nv,nv,nv
659,ISIC_0027446.jpg,nv,nv,nv
660,ISIC_0030281.jpg,mel,nv,nv
661,ISIC_0028230.jpg,nv,nv,nv
662,ISIC_0025252.jpg,nv,nv,nv
663,ISIC_0030802.jpg,nv,nv,nv
664,ISIC_0027169.jpg,nv,nv,nv
665,ISIC_0025347.jpg,nv,nv,nv
666,ISIC_0029822.jpg,nv,nv,nv
667,ISIC_0025300.jpg,nv,nv,nv
668,ISIC_0028474.jpg,nv,nv,nv
669,ISIC_0030197.jpg,bcc,bkl,bkl
670,ISIC_0032981.jpg,mel,nv,nv
671,ISIC_0026939.jpg,nv,nv,nv
672,ISIC_0029991.jpg,bkl,bcc,bcc
673,ISIC_0028690.jpg,nv,nv,nv
674,ISIC_0026101.jpg,nv,nv,nv
675,ISIC_0028366.jpg,nv,nv,nv
676,ISIC_0031977.jpg,mel,nv,nv
677,ISIC_0027992.jpg,nv,nv,nv
678,ISIC_0026999.jpg,nv,nv,nv
679,ISIC_0032528.jpg,nv,nv,nv
680,ISIC_0031127.jpg,nv,nv,nv
681,ISIC_0031720.jpg,nv,nv,nv
682,ISIC_0029614.jpg,nv,nv,nv
683,ISIC_0032261.jpg,nv,nv,nv
684,ISIC_0027030.jpg,mel,bkl,bkl
685,ISIC_0029632.jpg,mel,nv,nv
686,ISIC_0029001.jpg,nv,nv,nv
687,ISIC_0024611.jpg,nv,nv,nv
688,ISIC_0033922.jpg,nv,nv,nv
689,ISIC_0031681.jpg,nv,nv,nv
690,ISIC_0029012.jpg,bkl,nv,nv
691,ISIC_0027710.jpg,bkl,nv,nv
692,ISIC_0032037.jpg,nv,nv,nv
693,ISIC_0033575.jpg,bcc,bcc,bcc
694,ISIC_0030573.jpg,nv,nv,nv
695,ISIC_0029986.jpg,nv,nv,nv
696,ISIC_0034080.jpg,nv,nv,nv
697,ISIC_0027009.jpg,nv,nv,nv
698,ISIC_0028576.jpg,nv,nv,nv
699,ISIC_0033907.jpg,nv,nv,nv
700,ISIC_0025770.jpg,nv,nv,nv
701,ISIC_0025843.jpg,nv,nv,nv
702,ISIC_0031301.jpg,nv,nv,nv
703,ISIC_0033433.jpg,nv,nv,nv
704,ISIC_0028778.jpg,nv,nv,nv
705,ISIC_0025132.jpg,mel,nv,nv
706,ISIC_0027859.jpg,bkl,nv,nv
707,ISIC_0032412.jpg,nv,nv,nv
708,ISIC_0030260.jpg,nv,nv,nv
709,ISIC_0032416.jpg,nv,nv,nv
710,ISIC_0026441.jpg,bkl,nv,nv
711,ISIC_0033556.jpg,nv,nv,nv
712,ISIC_0028626.jpg,nv,nv,nv
713,ISIC_0031263.jpg,bcc,bkl,bkl
714,ISIC_0024823.jpg,mel,nv,nv
715,ISIC_0028856.jpg,bkl,nv,nv
716,ISIC_0025838.jpg,bkl,bkl,bkl
717,ISIC_0030803.jpg,akiec,bkl,bkl
718,ISIC_0032354.jpg,nv,nv,nv
719,ISIC_0030276.jpg,bkl,bkl,bkl
720,ISIC_0024656.jpg,nv,nv,nv
721,ISIC_0027522.jpg,vasc,nv,nv
722,ISIC_0029167.jpg,nv,nv,nv
723,ISIC_0033573.jpg,mel,nv,nv
724,ISIC_0025894.jpg,nv,nv,nv
725,ISIC_0028429.jpg,nv,nv,nv
726,ISIC_0029616.jpg,nv,nv,nv
727,ISIC_0033914.jpg,nv,nv,nv
728,ISIC_0024552.jpg,mel,nv,nv
729,ISIC_0027229.jpg,bcc,nv,nv
730,ISIC_0030057.jpg,nv,nv,nv
731,ISIC_0026968.jpg,bcc,nv,nv
732,ISIC_0028229.jpg,bkl,bkl,bkl
733,ISIC_0026445.jpg,nv,nv,nv
734,ISIC_0029543.jpg,nv,nv,nv
735,ISIC_0028239.jpg,nv,nv,nv
736,ISIC_0028294.jpg,bkl,nv,nv
737,ISIC_0032696.jpg,bcc,bcc,bcc
738,ISIC_0029958.jpg,mel,bkl,bkl
739,ISIC_0031915.jpg,mel,nv,nv
740,ISIC_0032854.jpg,akiec,bkl,bkl
741,ISIC_0025128.jpg,mel,nv,nv
742,ISIC_0024884.jpg,nv,nv,nv
743,ISIC_0025858.jpg,nv,nv,nv
744,ISIC_0026281.jpg,mel,nv,nv
745,ISIC_0029901.jpg,nv,nv,nv
746,ISIC_0029788.jpg,nv,nv,nv
747,ISIC_0024592.jpg,bkl,bkl,bkl
748,ISIC_0027263.jpg,mel,nv,nv
749,ISIC_0030388.jpg,nv,nv,nv
750,ISIC_0033558.jpg,nv,nv,nv
751,ISIC_0032220.jpg,mel,nv,nv
752,ISIC_0024370.jpg,vasc,vasc,vasc
753,ISIC_0024323.jpg,mel,nv,nv
754,ISIC_0030088.jpg,bkl,nv,nv
755,ISIC_0025815.jpg,nv,nv,nv
756,ISIC_0026023.jpg,nv,nv,nv
757,ISIC_0031165.jpg,nv,nv,nv
758,ISIC_0026552.jpg,nv,nv,nv
759,ISIC_0028748.jpg,nv,nv,nv
760,ISIC_0026308.jpg,nv,nv,nv
761,ISIC_0026784.jpg,nv,nv,nv
762,ISIC_0024593.jpg,nv,nv,nv
763,ISIC_0026844.jpg,bkl,nv,nv
764,ISIC_0026094.jpg,mel,nv,nv
765,ISIC_0033135.jpg,vasc,vasc,vasc
766,ISIC_0029296.jpg,nv,nv,nv
767,ISIC_0024450.jpg,akiec,bcc,bcc
768,ISIC_0029260.jpg,bkl,bkl,bkl
769,ISIC_0029348.jpg,nv,nv,nv
770,ISIC_0032560.jpg,nv,nv,nv
771,ISIC_0025210.jpg,nv,nv,nv
772,ISIC_0028512.jpg,mel,nv,nv
773,ISIC_0026131.jpg,mel,nv,nv
774,ISIC_0031200.jpg,bkl,nv,nv
775,ISIC_0028272.jpg,nv,nv,nv
776,ISIC_0028307.jpg,nv,nv,nv
777,ISIC_0032664.jpg,nv,nv,nv
778,ISIC_0027850.jpg,bkl,bkl,bkl
779,ISIC_0030325.jpg,nv,nv,nv
780,ISIC_0028884.jpg,nv,nv,nv
781,ISIC_0033005.jpg,df,nv,nv
782,ISIC_0030508.jpg,nv,nv,nv
783,ISIC_0034267.jpg,nv,nv,nv
784,ISIC_0025109.jpg,nv,nv,nv
785,ISIC_0028551.jpg,nv,nv,nv
786,ISIC_0031611.jpg,nv,nv,nv
787,ISIC_0024345.jpg,bcc,nv,nv
788,ISIC_0031722.jpg,nv,nv,nv
789,ISIC_0028732.jpg,nv,nv,nv
790,ISIC_0030977.jpg,nv,nv,nv
791,ISIC_0034250.jpg,nv,nv,nv
792,ISIC_0031887.jpg,nv,nv,nv
793,ISIC_0029992.jpg,nv,nv,nv
794,ISIC_0025342.jpg,nv,nv,nv
795,ISIC_0030316.jpg,bkl,nv,nv
796,ISIC_0024361.jpg,nv,nv,nv
797,ISIC_0028902.jpg,nv,nv,nv
798,ISIC_0032149.jpg,mel,bkl,bkl
799,ISIC_0027247.jpg,nv,nv,nv
800,ISIC_0032475.jpg,nv,nv,nv
801,ISIC_0033153.jpg,nv,nv,nv
802,ISIC_0025868.jpg,nv,nv,nv
803,ISIC_0032625.jpg,nv,nv,nv
804,ISIC_0025393.jpg,nv,nv,nv
805,ISIC_0026017.jpg,nv,nv,nv
806,ISIC_0025668.jpg,df,nv,nv
807,ISIC_0031479.jpg,mel,,mel
808,ISIC_0029311.jpg,bkl,nv,nv
809,ISIC_0028749.jpg,bkl,nv,nv
810,ISIC_0032068.jpg,nv,nv,nv
811,ISIC_0032245.jpg,mel,nv,nv
812,ISIC_0034028.jpg,mel,nv,nv
813,ISIC_0029850.jpg,nv,nv,nv
814,ISIC_0027644.jpg,nv,nv,nv
815,ISIC_0030775.jpg,nv,nv,nv
816,ISIC_0030615.jpg,nv,nv,nv
817,ISIC_0027008.jpg,df,nv,nv
818,ISIC_0026250.jpg,nv,nv,nv
819,ISIC_0031616.jpg,nv,nv,nv
820,ISIC_0028365.jpg,nv,nv,nv
821,ISIC_0030369.jpg,bkl,nv,nv
822,ISIC_0033370.jpg,nv,nv,nv
823,ISIC_0033764.jpg,nv,nv,nv
824,ISIC_0033048.jpg,nv,nv,nv
825,ISIC_0031907.jpg,nv,nv,nv
826,ISIC_0026346.jpg,nv,nv,nv
827,ISIC_0032477.jpg,nv,nv,nv
828,ISIC_0024390.jpg,nv,nv,nv
829,ISIC_0032681.jpg,bkl,nv,nv
830,ISIC_0025967.jpg,nv,nv,nv
831,ISIC_0031164.jpg,nv,nv,nv
832,ISIC_0026772.jpg,nv,nv,nv
833,ISIC_0034247.jpg,nv,nv,nv
834,ISIC_0029675.jpg,nv,nv,nv
835,ISIC_0030044.jpg,nv,nv,nv
836,ISIC_0032536.jpg,bcc,bcc,bcc
837,ISIC_0025259.jpg,nv,nv,nv
838,ISIC_0028165.jpg,bkl,nv,nv
839,ISIC_0033447.jpg,nv,nv,nv
840,ISIC_0026451.jpg,nv,nv,nv
841,ISIC_0030765.jpg,nv,nv,nv
842,ISIC_0027934.jpg,nv,nv,nv
843,ISIC_0028188.jpg,vasc,nv,nv
844,ISIC_0031313.jpg,nv,nv,nv
845,ISIC_0024473.jpg,nv,nv,nv
846,ISIC_0026783.jpg,bkl,nv,nv
847,ISIC_0027605.jpg,nv,nv,nv
848,ISIC_0026156.jpg,bcc,bcc,bcc
849,ISIC_0024864.jpg,mel,nv,nv
850,ISIC_0029606.jpg,mel,nv,nv
851,ISIC_0029499.jpg,nv,nv,nv
852,ISIC_0033188.jpg,nv,nv,nv
853,ISIC_0024783.jpg,nv,nv,nv
854,ISIC_0025306.jpg,nv,nv,nv
855,ISIC_0030362.jpg,nv,nv,nv
856,ISIC_0032283.jpg,bkl,nv,nv
857,ISIC_0030021.jpg,df,nv,nv
858,ISIC_0025538.jpg,nv,nv,nv
859,ISIC_0026578.jpg,nv,nv,nv
860,ISIC_0031759.jpg,vasc,nv,nv
861,ISIC_0027427.jpg,nv,nv,nv
862,ISIC_0025277.jpg,mel,nv,nv
863,ISIC_0029394.jpg,bkl,nv,nv
864,ISIC_0027907.jpg,nv,nv,nv
865,ISIC_0027459.jpg,nv,nv,nv
866,ISIC_0031839.jpg,nv,nv,nv
867,ISIC_0031058.jpg,nv,nv,nv
868,ISIC_0028003.jpg,mel,nv,nv
869,ISIC_0032756.jpg,bkl,nv,nv
870,ISIC_0025542.jpg,nv,nv,nv
871,ISIC_0032118.jpg,nv,nv,nv
872,ISIC_0027595.jpg,bcc,nv,nv
873,ISIC_0033983.jpg,nv,nv,nv
874,ISIC_0027349.jpg,nv,nv,nv
875,ISIC_0031174.jpg,nv,nv,nv
876,ISIC_0029160.jpg,nv,nv,nv
877,ISIC_0028328.jpg,nv,nv,nv
878,ISIC_0032630.jpg,mel,nv,nv
879,ISIC_0028611.jpg,bkl,nv,nv
880,ISIC_0031792.jpg,nv,nv,nv
881,ISIC_0034155.jpg,bcc,nv,nv
882,ISIC_0029812.jpg,nv,nv,nv
883,ISIC_0031754.jpg,nv,nv,nv
884,ISIC_0026331.jpg,nv,nv,nv
885,ISIC_0025437.jpg,nv,nv,nv
886,ISIC_0028379.jpg,nv,nv,nv
887,ISIC_0028532.jpg,nv,nv,nv
888,ISIC_0030240.jpg,bkl,bkl,bkl
889,ISIC_0034138.jpg,nv,nv,nv
890,ISIC_0025199.jpg,bkl,nv,nv
891,ISIC_0029089.jpg,mel,bkl,bkl
892,ISIC_0029728.jpg,nv,nv,nv
893,ISIC_0033468.jpg,bcc,nv,nv
894,ISIC_0024603.jpg,nv,nv,nv
895,ISIC_0030555.jpg,df,nv,nv
896,ISIC_0027807.jpg,nv,nv,nv
897,ISIC_0028618.jpg,nv,nv,nv
898,ISIC_0025945.jpg,nv,nv,nv
899,ISIC_0026181.jpg,nv,nv,nv
900,ISIC_0032950.jpg,nv,nv,nv
901,ISIC_0031573.jpg,nv,nv,nv
902,ISIC_0033245.jpg,mel,nv,nv
903,ISIC_0025948.jpg,akiec,bcc,bcc
904,ISIC_0025786.jpg,nv,nv,nv
905,ISIC_0026064.jpg,nv,nv,nv
906,ISIC_0027539.jpg,nv,nv,nv
907,ISIC_0031035.jpg,nv,nv,nv
908,ISIC_0033011.jpg,nv,nv,nv
909,ISIC_0032876.jpg,bkl,nv,nv
910,ISIC_0028766.jpg,nv,nv,nv
911,ISIC_0029351.jpg,nv,nv,nv
912,ISIC_0028756.jpg,nv,nv,nv
913,ISIC_0025969.jpg,nv,nv,nv
914,ISIC_0025260.jpg,bcc,nv,nv
915,ISIC_0028013.jpg,nv,nv,nv
916,ISIC_0027001.jpg,nv,nv,nv
917,ISIC_0029112.jpg,nv,nv,nv
918,ISIC_0028600.jpg,nv,nv,nv
919,ISIC_0032341.jpg,nv,nv,nv
920,ISIC_0033107.jpg,nv,nv,nv
921,ISIC_0031624.jpg,bkl,nv,nv
922,ISIC_0030659.jpg,bcc,nv,nv
923,ISIC_0029787.jpg,nv,nv,nv
924,ISIC_0029540.jpg,nv,nv,nv
925,ISIC_0034275.jpg,mel,nv,nv
926,ISIC_0031292.jpg,akiec,bkl,bkl
927,ISIC_0028864.jpg,nv,nv,nv
928,ISIC_0032307.jpg,bcc,nv,nv
929,ISIC_0028011.jpg,nv,nv,nv
930,ISIC_0024834.jpg,nv,nv,nv
931,ISIC_0031020.jpg,nv,nv,nv
932,ISIC_0024505.jpg,bkl,nv,nv
933,ISIC_0026843.jpg,bkl,nv,nv
934,ISIC_0030317.jpg,nv,nv,nv
935,ISIC_0031613.jpg,nv,nv,nv
936,ISIC_0033318.jpg,nv,nv,nv
937,ISIC_0025529.jpg,bkl,bkl,bkl
938,ISIC_0025473.jpg,nv,nv,nv
939,ISIC_0031412.jpg,nv,nv,nv
940,ISIC_0034177.jpg,nv,nv,nv
941,ISIC_0029434.jpg,mel,nv,nv
942,ISIC_0026606.jpg,bkl,nv,nv
943,ISIC_0030025.jpg,nv,nv,nv
944,ISIC_0034096.jpg,nv,nv,nv
945,ISIC_0030704.jpg,nv,nv,nv
946,ISIC_0028051.jpg,mel,nv,nv
947,ISIC_0027534.jpg,nv,nv,nv
948,ISIC_0025271.jpg,nv,nv,nv
949,ISIC_0028943.jpg,bkl,bkl,bkl
950,ISIC_0026378.jpg,bkl,bkl,bkl
951,ISIC_0028091.jpg,nv,nv,nv
952,ISIC_0024334.jpg,nv,nv,nv
953,ISIC_0024846.jpg,nv,nv,nv
954,ISIC_0025765.jpg,nv,nv,nv
955,ISIC_0031012.jpg,akiec,nv,nv
956,ISIC_0029305.jpg,nv,nv,nv
957,ISIC_0031490.jpg,nv,nv,nv
958,ISIC_0026622.jpg,mel,nv,nv
959,ISIC_0030071.jpg,nv,nv,nv
960,ISIC_0032344.jpg,nv,nv,nv
961,ISIC_0025254.jpg,nv,nv,nv
962,ISIC_0027517.jpg,mel,nv,nv
963,ISIC_0029329.jpg,bkl,nv,nv
964,ISIC_0031221.jpg,nv,nv,nv
965,ISIC_0028904.jpg,nv,nv,nv
966,ISIC_0033211.jpg,nv,nv,nv
967,ISIC_0025609.jpg,nv,nv,nv
968,ISIC_0029832.jpg,nv,nv,nv
969,ISIC_0027374.jpg,bkl,bcc,bcc
970,ISIC_0024663.jpg,nv,nv,nv
971,ISIC_0027899.jpg,nv,nv,nv
972,ISIC_0028796.jpg,nv,nv,nv
973,ISIC_0029626.jpg,nv,nv,nv
974,ISIC_0029598.jpg,akiec,bcc,bcc
975,ISIC_0024549.jpg,nv,nv,nv
976,ISIC_0025661.jpg,bkl,bcc,bcc
977,ISIC_0033776.jpg,bkl,nv,nv
978,ISIC_0033415.jpg,mel,nv,nv
979,ISIC_0033886.jpg,mel,nv,nv
980,ISIC_0030640.jpg,nv,nv,nv
981,ISIC_0030095.jpg,bkl,bkl,bkl
982,ISIC_0029948.jpg,nv,nv,nv
983,ISIC_0024810.jpg,nv,nv,nv
984,ISIC_0030237.jpg,nv,nv,nv
985,ISIC_0029064.jpg,nv,nv,nv
986,ISIC_0027693.jpg,mel,nv,nv
987,ISIC_0028042.jpg,nv,nv,nv
988,ISIC_0029234.jpg,nv,nv,nv
989,ISIC_0025311.jpg,nv,nv,nv
990,ISIC_0030310.jpg,bkl,bkl,bkl
991,ISIC_0033791.jpg,bkl,nv,nv
992,ISIC_0029219.jpg,nv,nv,nv
993,ISIC_0029482.jpg,nv,nv,nv
994,ISIC_0028312.jpg,nv,nv,nv
995,ISIC_0027509.jpg,bkl,bkl,bkl
996,ISIC_0031362.jpg,bkl,nv,nv
997,ISIC_0031783.jpg,bkl,bkl,bkl
998,ISIC_0028273.jpg,nv,nv,nv
999,ISIC_0026278.jpg,nv,nv,nv
1000,ISIC_0030473.jpg,nv,nv,nv
1001,ISIC_0028957.jpg,nv,nv,nv
1002,ISIC_0033165.jpg,nv,nv,nv
1003,ISIC_0027228.jpg,nv,nv,nv
1004,ISIC_0032520.jpg,nv,nv,nv
1005,ISIC_0028285.jpg,mel,nv,nv
1006,ISIC_0024912.jpg,nv,nv,nv
1007,ISIC_0025634.jpg,nv,nv,nv
1008,ISIC_0033790.jpg,df,nv,nv
1009,ISIC_0026915.jpg,nv,nv,nv
1010,ISIC_0026860.jpg,nv,nv,nv
1011,ISIC_0026519.jpg,nv,nv,nv
